3240258699	0.0283975955	0.1269967556	-0.1178110987
3240258699	0.0072177518	0.1085004061	-0.1859109551
3240258699	0.0584497191	0.1546123177	-0.1580434144
3240258699	0.0562483184	0.0828221217	-0.1321926564
3240258699	0.0007376447	0.0986923352	-0.0862300247
3240258699	0.0002274914	0.0530462973	-0.0223076046
3240258699	0.0612766594	0.0793966576	-0.0358010530
3240258699	0.0984847099	0.1049758941	-0.0420935862
3240258699	0.0618385673	0.1596397609	0.0033084482
3240258699	0.0543631911	0.2137920856	0.0265470035
3240258699	-0.0189530700	0.1832257360	0.0369044021
3240258699	0.0245937556	0.1827617735	-0.0159087684
3240258699	0.0351710320	0.1219001040	-0.0658321977
3240258699	0.0297164600	0.0465562604	-0.0390740857
3240258699	0.0606696904	0.0825211927	-0.0762324855
3240258699	0.1014913023	0.0643863529	-0.0314621776
3240258699	0.1357080489	0.0108893821	-0.0322733149
3240258699	0.1714698374	-0.0065810652	0.0276247468
3240258699	0.1128802896	-0.0386230871	0.0303490590
3240258699	0.0979518294	-0.0970353782	-0.0173861906
3240258699	0.1285896301	-0.0268114377	-0.0310304314
3240258699	0.0609140955	-0.0122399824	0.0063623572
3240258699	0.1019604206	-0.0061659329	0.0562867522
3240258699	0.1447591782	0.0049258526	0.0599154942
3240258699	0.1173871085	-0.0008861162	0.0908972174
3240258699	0.0965253487	0.0272496846	0.0974867493
3240258699	0.0508740433	0.0366783105	0.1226810813
3240258699	0.0410155281	0.0708522052	0.1247373149
3240258699	-0.0072688796	0.0634671450	0.0715707764
3240258699	0.0215405598	0.0555841476	0.0086438600
3240258699	0.0521786585	0.0194479059	0.0714148879
3240258699	0.0949600115	0.0521038584	0.0292609073
3240258699	0.1431786418	0.0428210385	-0.0191989001
3240258699	0.1511871219	0.0601452775	0.0244621541
3240258699	0.1634581089	0.0265546646	0.0843597278
3240258699	0.1685055643	-0.0421684086	0.0434733778
3240258699	0.1125647426	-0.0016955258	0.0231008679
3240258699	0.0639889240	0.0153280189	-0.0342325233
3240258699	0.0471057370	-0.0067905011	-0.0859632120
3240258699	0.0466685928	-0.0420968011	-0.1185309291
3240258699	0.0983135402	-0.0903826058	-0.0964167416
3240258699	0.0554742254	-0.1236575395	-0.0696584731
3240258699	-0.0032151146	-0.0832011700	-0.0651068091
3240258699	-0.0453911349	-0.0843675733	-0.0682997182
3240258699	-0.0342061967	-0.0462565012	-0.0706623271
3240258699	0.0002149874	0.0099236220	-0.0387680605
3240258699	0.0310797691	0.0384033918	-0.0925080031
3240258699	0.0868280157	0.0621106923	-0.0995194912
3240258699	0.0965554938	0.0297198817	-0.1166773811
3240258699	0.1059921160	-0.0421922170	-0.0956528410
3240258699	0.0571904331	-0.0824371427	-0.0728856772
3240258699	0.0017254557	-0.0362249538	-0.1069140509
3240258699	0.0514754727	-0.0395048708	-0.0575366952
3240258699	-0.0029257424	-0.0290650614	-0.0420592651
3240258699	-0.0478971116	-0.0658400059	0.0122602805
3240258699	-0.0897468626	-0.1182929650	-0.0077682482
3240258699	-0.1156376749	-0.0926188529	0.0396191664
3240258699	-0.1644776464	-0.1494884640	0.0124317408
3240258699	-0.1296201795	-0.1371560842	-0.0128724063
3240258699	-0.1383153647	-0.0792985708	-0.0008198367
3240258699	-0.0888290405	-0.0740650222	0.0078011230
3240258699	-0.0258972421	-0.0262541138	0.0185910389
3240258699	-0.0704090223	0.0093688276	-0.0340418220
3240258699	-0.0753275976	-0.0107902195	-0.0955956951
3240258699	-0.1473238766	-0.0208855551	-0.0781569704
3240258699	-0.1950628310	0.0036994424	-0.1268581450
3240258699	-0.1279714406	0.0023417771	-0.1003179699
3240258699	-0.1085292548	-0.0380977020	-0.0774205700
3240258699	-0.0860138386	-0.0266768634	-0.0311550461
3240258699	-0.0423574299	0.0085866712	0.0086863069
3240258699	-0.0908383206	0.0065461835	0.0335564688
3240258699	-0.1467307061	0.0606257878	0.0412957966
3240258699	-0.1507178843	0.1041993201	-0.0193159580
3240258699	-0.1763074100	0.1390818059	-0.0311920587
3240258699	-0.1740935296	0.1018237844	-0.0546325184
3240258699	-0.1511955261	0.0440257154	-0.0054814499
3240258699	-0.1118044406	0.0486483201	0.0406419039
3240258699	-0.0648839548	0.0378626809	0.0179622248
3240258699	-0.1103993133	0.0557891019	0.0750577673
3240258699	-0.0699782744	0.0968834534	0.1155983433
3240258699	-0.0673752725	0.1338092089	0.0686343461
3240258699	-0.1106304005	0.1282211095	0.0700320005
3240258699	-0.1142799035	0.0903153941	0.0023557767
3240258699	-0.1458069533	0.1071668416	0.0398204625
3240258699	-0.1023576856	0.0888990834	0.0520562939
3240258699	-0.0625332072	0.0372964330	0.0586722568
3240258699	-0.1105271131	0.0406301767	0.1123618335
3240258699	-0.1368077248	0.0173928291	0.1127267331
3240258699	-0.0722639337	-0.0008264231	0.1041502804
3240258699	-0.0957955495	-0.0465673096	0.1616645157
3240258699	-0.1088529751	-0.0464777015	0.0842412487
3240258699	-0.0634123087	-0.0605044514	0.0756989866
3240258699	-0.0062556639	-0.0118057383	0.0741028339
3240258699	0.0044656871	0.0448966436	0.0364010036
3240258699	0.0403185859	0.0635012165	0.0900156423
3240258699	0.0055715442	0.1178798079	0.1331002563
3240258699	0.0518406369	0.0639935136	0.1713811159
3240258699	0.1180057898	0.0394814648	0.1377931237
3240258699	0.0707150176	0.0489098802	0.0752219185
3240258699	0.0321201533	0.0570144020	0.0552240200
3240258699	-0.0345523544	0.0910103172	0.0820085332
3240258699	-0.0261968188	0.0502198860	0.0181350820
3240258699	0.0131162358	0.1171824336	0.0383329690
3240258699	0.0463452488	0.1556998491	0.0856323838
3240258699	-0.0017072055	0.1530263275	0.0585191250
3240258699	-0.0328861549	0.1860940158	0.0741709843
3240258699	-0.0320086777	0.1498743594	0.0916680172
3240258699	-0.0307274777	0.1299705803	0.0624430552
3240258699	-0.0661941841	0.0846164972	0.0694684684
3240258699	-0.0165022351	0.0298044514	0.0733050033
3240258699	-0.0447390825	0.0726266056	0.1307248622
3240258699	-0.0326122567	0.0427469239	0.1451915503
3240258699	-0.0475394316	-0.0325685479	0.1385814697
3240258699	-0.0662814677	-0.0268057398	0.1828873158
3240258699	-0.0962545946	-0.0856107324	0.1698758006
3240258699	-0.0889348835	-0.0400228463	0.1227772608
3240258699	-0.0832004547	-0.0135476477	0.0739179105
3240258699	-0.0339120440	-0.0087038064	0.0495362729
3240258699	-0.0664446801	-0.0815696195	0.0380990729
3240258699	-0.0862865299	-0.1402768493	0.0314183272
3240258699	-0.0654421821	-0.1492024213	-0.0098915808
3240258699	-0.0385373160	-0.1396474838	0.0156849343
3240258699	-0.0154754966	-0.0753533095	-0.0040050736
3240258699	-0.0538429022	-0.0989821777	-0.0030823983
3240258699	-0.0194842331	-0.1070453525	-0.0350138508
3240258699	0.0025055930	-0.0419669487	0.0031221886
3240258699	0.0675071999	-0.0518906377	0.0100488774
3240258699	0.0310250260	-0.0913194269	0.0166035369
3240258699	0.0393160060	-0.1323514283	0.0824342817
3240258699	0.0598081499	-0.1305013150	0.0149687361
3240258699	-0.0065654851	-0.1127464622	0.0004590238
3240258699	0.0138415117	-0.1086748987	0.0413377434
3240258699	-0.0110338740	-0.0628150553	0.0282539073
3240258699	-0.0024075927	0.0100793540	0.0326175913
3240258699	0.0746837482	0.0097823637	0.0427349731
3240258699	0.0602458380	0.0688047409	0.0275848117
3240258699	0.0640068054	0.0938417315	0.0967931747
3240258699	0.1282417774	0.0596051030	0.0972159430
3240258699	0.1650748253	0.0310179051	0.0396093465
3240258699	0.1928445101	0.0750035942	0.0456592292
3240258699	0.1191970557	0.0786594525	0.0172706600
3240258699	0.0630954057	0.0434654020	-0.0057587950
3240258699	0.0951611102	0.1148332506	-0.0001110453
3240258699	0.1209245175	0.0599887669	0.0528155118
3240258699	0.1201874092	0.1182694286	0.0406114645
3240258699	0.1199370846	0.1665893644	0.0218991712
3240258699	0.0723728463	0.1538345218	0.0498597957
3240258699	0.0529290959	0.0892455578	0.0623832643
3240258699	-0.0132957082	0.0890844315	0.0444654301
3240258699	-0.0387157612	0.0608264692	0.0513951294
3240258699	-0.0439453870	0.0553764366	0.0860529542
3240258699	-0.0279177278	0.1109210029	0.1397060305
3240258699	0.0089257006	0.0763088390	0.1605660915
3240258699	-0.0042978749	0.0082661398	0.1402448565
3240258699	0.0271651689	0.0356084369	0.1693560183
3240258699	0.0466218814	-0.0194111783	0.1296315342
3240258699	0.0364216641	-0.0496198982	0.0768342614
3240258699	0.0210230090	-0.0122086778	0.0192489531
3240258699	0.0052812081	-0.0701835454	0.0581520572
3240258699	0.0651033148	-0.0730530471	0.0863374099
3240258699	0.1407212466	-0.0621210188	0.1069991812
3240258699	0.1188445613	-0.1108762026	0.1356195956
3240258699	0.1123425961	-0.0713677257	0.0875311196
3240258699	0.0829263404	-0.0386610702	0.0955093354
3240258699	0.0442165509	-0.0149478950	0.0499292538
3240258699	0.0008157948	0.0280814357	0.0028326032
3240258699	-0.0469353311	0.0872508362	0.0274624992
3240258699	0.0100681018	0.0857814252	-0.0109785292
3240258699	0.0649052933	0.1232876927	-0.0244664736
3240258699	0.0965184569	0.0779300183	-0.0674098432
3240258699	0.1232339293	0.0510293916	-0.1339715272
3240258699	0.1284682751	0.0445809625	-0.0564271137
3240258699	0.0903640166	0.0201844722	0.0048565865
3240258699	0.0377299786	0.0263852123	0.0235909298
3240258699	0.0380976684	0.0985987857	0.0071535017
3240258699	-0.0126031730	0.1141333506	0.0151314288
3240258699	-0.0572545379	0.1794399470	0.0170443617
3240258699	-0.0281689130	0.1517219841	0.0005597370
3240258699	-0.0807387233	0.1372716576	-0.0242040120
3240258699	-0.1363974065	0.1251488477	-0.0464257151
3240258699	-0.0776648447	0.0923973992	-0.0304009318
3240258699	-0.0335909314	0.0284494460	-0.0177286528
3240258699	-0.1114056408	0.0302728638	-0.0130868442
3240258699	-0.1155983210	0.0013377592	-0.0576012358
3240258699	-0.1018842757	-0.0214530677	-0.1248679683
3240258699	-0.0272529386	-0.0359004848	-0.1483210474
3240258699	-0.0059839976	0.0040709740	-0.1896402687
3240258699	-0.0334079266	0.0330153853	-0.2061938643
3240258699	-0.0477433689	-0.0205225553	-0.2323483825
